,OPER_CAP,SUMMER_CAP,WINTER_CAP,PLAN_CAP,RETIRE_CAP,GEN_UNITS,PLAN_UNIT,RETIR_UNIT,PRIM_FUEL,SEC_FUEL,COAL_USED,NGAS_USED,OIL_USED,CAP_FACTOR,LINES
2606,4.0,4.0,4.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.27402997,0
2607,3.5,3.4,3.4,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.625436476,1
2608,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.179718417,0
2609,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.190981735,0
2610,10.0,10.0,10.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.15674658,0
2611,54.6,51.0,52.0,0.0,0.0,4,0,0,BIT,NG,247126,3397994,0,0.567481422,0
2612,3.7,4.1,4.1,0.0,0.6,3,0,3,NG,DFO,0,621,27,0.001670565,1
2613,0.0,0.0,0.0,115.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
2614,35.0,35.0,35.0,0.0,560.0,1,0,3,NG,OG,0,6240763,0,0.58236464,0
2615,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.203584475,0
2616,1.6,1.4,1.4,0.0,0.0,2,0,0,OBG,NOT AVAILABLE,0,0,0,0.775684932,0
2617,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207214612,0
2618,91.0,79.0,105.9,0.0,580.2,1,0,8,SUB,NG,0,724947,0,0.062970349,1
2619,12.3,12.8,12.8,0.0,0.2,5,0,2,DFO,NOT AVAILABLE,0,0,790,0.001935288,1
2620,0.0,0.0,0.0,0.0,5.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0
2621,357.6,312.0,384.0,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,8306663,0,0.270138157,1
2622,46.6,46.6,48.2,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,674481,0,0.1311634,0
2623,178.2,178.2,178.2,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.466134583,0
2624,1299.6,1253.9,1253.9,0.0,0.0,11,0,0,WAT,NOT AVAILABLE,0,0,0,0.457096507,5
2625,558.0,494.0,494.0,0.0,0.0,1,0,0,SUB,DFO,1167838,0,11340,0.419824662,1
2626,2441.0,2277.7,2332.5,0.0,0.0,2,0,0,NUC,NOT AVAILABLE,0,0,0,0.957225586,1
2627,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.28687215,0
2628,43.0,37.5,37.5,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.889604274,0
2629,10.8,10.8,10.8,0.0,0.0,6,0,0,DFO,NOT AVAILABLE,0,0,1104,0.006817605,1
2630,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.149400685,0
2631,5.3,5.1,5.3,0.0,0.0,1,0,0,WO,NOT AVAILABLE,0,0,67961,0.524711254,0
2632,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207191781,0
2633,225.6,224.4,224.4,0.0,0.0,12,0,0,NG,NOT AVAILABLE,0,2911197,0,0.183489305,1
2634,1.3,1.3,1.3,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,0.099578504,0
2635,4.0,3.9,3.9,0.0,0.0,5,0,0,WAT,NOT AVAILABLE,0,0,0,0.879873551,0
2636,0.0,0.0,0.0,0.0,5.4,0,0,1,DFO,NOT AVAILABLE,0,0,0,0.0,0
2637,706.0,679.0,749.0,0.0,0.0,7,0,0,NG,DFO,0,28077781,0,0.661074741,1
2638,1.0,1.0,1.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.0,0
2639,30.0,30.0,30.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.344195472,0
2640,1.7,1.7,1.7,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.162234757,0
2641,8.5,6.9,6.9,0.0,0.0,6,0,0,NG,DFO,0,0,104,0.000926477,0
2642,666.0,640.0,640.0,0.0,384.1,2,0,3,NG,NOT AVAILABLE,0,1862015,0,0.02789027,1
2643,0.0,0.0,0.0,0.0,73.0,0,0,1,NG,NOT AVAILABLE,0,0,0,0.0,0
2644,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.26659056,0
2645,413.7,416.8,417.1,0.0,420.0,1,0,2,SUB,TDF,715385,0,7440,0.300842098,1
2646,1.7,1.7,1.7,0.0,0.5,1,0,1,DFO,NG,0,0,52,0.000805802,0
2647,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.224868721,0
2648,20.7,20.1,20.1,0.0,0.0,4,0,0,NG,DFO,0,10367,169,0.002084327,1
2649,81.0,81.0,81.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.222946615,0
2650,18.7,17.5,18.7,0.0,0.0,6,0,0,NG,DFO,0,328,26,0.000287019,0
2651,793.7,796.8,832.7,0.0,121.0,6,0,1,SUB,DFO,429576,160654,805,0.089104133,1
2652,40.0,40.0,40.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.232183219,0
2653,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.202853881,0
2654,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.174771689,0
2655,33.0,33.0,33.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.278047599,1
2656,90.0,90.0,90.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.302406139,1
2657,0.0,0.0,0.0,65.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2658,2.7,2.7,2.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.144723491,0
2659,62.4,62.4,62.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.220337929,0
2660,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.090068493,0
2661,344.0,339.6,339.6,0.0,0.0,2,0,0,NG,DFO,0,16168277,253,0.556156583,1
2662,0.0,0.0,0.0,150.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
2663,30.0,20.0,18.0,0.0,0.0,1,0,0,NG,PUR,0,3506426,0,0.901449772,0
2664,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.165261679,0
2665,0.0,0.0,0.0,0.0,60.0,0,0,1,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
2666,1.2,1.2,1.2,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,2225,0.128900304,0
2667,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.169121005,0
2668,1400.8,1245.0,1245.0,0.0,18.6,8,0,1,NG,KER,0,12956933,294,0.153783171,1
2669,1.0,0.9,0.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.175038052,0
2670,6.3,5.8,6.3,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.103881279,0
2671,28.1,27.4,30.2,0.0,0.0,2,0,0,NG,DFO,0,90979,2,0.030476119,1
2672,2.0,2.0,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.129794521,0
2673,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2674,2.8,2.8,2.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.024787997,0
2675,16.2,15.6,14.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.69490546,0
2676,0.0,0.0,0.0,125.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2677,0.0,0.0,0.0,0.0,0.0,0,0,0,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
2678,320.0,360.0,360.0,0.0,0.0,8,0,0,WAT,NOT AVAILABLE,0,0,0,0.636519533,1
2679,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.216780822,0
2680,10.0,9.8,9.9,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,144,0.0,0
2681,0.0,0.0,0.0,5.0,0.0,0,1,0,MWH,NOT AVAILABLE,0,0,0,0.0,0
2682,55.2,51.3,52.3,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,3557127,0,0.7852569,0
2683,0.0,0.0,0.0,664.7,0.0,0,1,0,NG,NOT AVAILABLE,0,0,0,0.0,0
2684,5.3,5.3,5.3,0.0,0.0,2,0,0,SUN,MWH,0,0,0,0.091690359,0
2685,1300.0,1299.0,1299.0,0.0,0.0,1,0,0,BIT,NOT AVAILABLE,2094367,0,45924,0.463564612,1
2686,9.6,9.0,9.0,0.0,0.0,6,0,0,LFG,NOT AVAILABLE,0,0,0,0.579375951,0
2687,415.5,338.3,402.0,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,887883,0,0.02591962,1
2688,2.5,2.5,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.206392694,0
2689,229.6,160.0,160.0,0.0,0.0,4,0,0,BIT,NOT AVAILABLE,0,5400600,0,0.032763271,0
2690,1.8,1.8,1.8,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,140,0.003234399,0
2691,139.8,120.0,137.4,0.0,0.0,3,0,0,NG,OG,0,7192935,0,0.908464621,1
2692,4.1,4.1,4.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.163381223,0
2693,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.091780822,0
2694,6.5,5.0,5.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.992534247,0
2695,3.1,3.1,3.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.193511563,0
2696,505.0,420.0,450.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,1831324,0,0.78773,1
2697,285.0,244.0,242.0,0.0,0.0,1,0,0,BIT,DFO,247150,0,8626,0.223913184,1
2698,16.3,13.2,13.2,0.0,0.0,1,0,0,MSW,NG,0,0,0,0.898427771,0
2699,1.2,1.0,1.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.329680365,0
2700,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2701,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.02283105,0
2702,456.0,300.0,368.0,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,67065,0,0.002032725,1
2703,1.9,1.9,1.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.330329248,0
2704,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.180707763,0
2705,49.9,40.0,50.3,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,126546,0,0.02321632,0
2706,7.5,7.5,7.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.218417047,0
2707,1.8,1.8,1.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.733637747,0
2708,79.8,79.8,79.8,0.0,0.0,1,0,0,WND,NONE,0,0,0,0.35735887,1
2709,1338.0,1280.0,1355.4,0.0,0.0,6,0,0,NG,NOT AVAILABLE,0,54274848,0,0.699912332,1
2710,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2711,10.0,10.0,10.0,0.0,0.0,1,0,0,WND,NONE,0,0,0,0.34082192,0
2712,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2713,200.1,200.1,200.1,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.461848414,0
2714,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.28118721,0
2715,0.0,0.0,0.0,0.0,564.0,0,0,3,SUB,NOT AVAILABLE,0,0,0,0.0,1
2716,3.3,3.3,3.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.153140999,0
2717,1.2,0.6,0.4,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,25,0.003424658,0
2718,211.7,200.0,200.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.454464612,0
2719,15.0,15.0,15.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,968220,0,0.661316591,0
2720,18.0,18.0,18.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.35842846,0
2721,1.2,1.2,1.2,0.0,0.0,4,0,0,SUN,NOT AVAILABLE,0,0,0,0.35939878,0
2722,1.4,1.4,1.4,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.820368558,1
2723,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.22586758,0
2724,198.6,198.6,198.6,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.520293884,0
2725,1.8,1.8,1.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.441844242,0
2726,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.171917808,0
2727,0.0,0.0,0.0,0.0,1.0,0,0,1,LFG,NOT AVAILABLE,0,0,0,0.0,0
2728,149.4,127.1,149.1,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,5583041,0,0.699161844,0
2729,50.0,50.0,50.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.227570776,0
2730,1.7,0.7,0.7,0.0,1.8,1,0,1,NG,NOT AVAILABLE,0,757435,0,1.035014677,1
2731,0.0,0.0,0.0,0.0,439.2,0,0,2,BIT,NOT AVAILABLE,0,0,0,0.0,1
2732,9.8,9.8,7.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.036669462,0
2733,605.4,545.0,590.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,23788006,0,0.73686691,0
2734,14.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2735,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2736,6.9,6.9,6.9,0.0,0.0,3,0,0,WND,NOT AVAILABLE,0,0,0,0.525494673,0
2737,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.25034247,0
2738,1.4,1.4,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.200668624,0
2739,0.0,0.0,0.0,1.0,0.0,0,1,0,WND,NONE,0,0,0,0.0,0
2740,1.1,1.1,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.166977999,0
2741,18.0,16.2,16.2,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.782308755,1
2742,3.3,3.3,3.3,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.22066556,1
2743,2.4,2.4,2.4,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.0,0
2744,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2745,1.2,1.2,1.2,0.0,0.0,3,0,0,SUN,NOT AVAILABLE,0,0,0,0.138127854,0
2746,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.174200913,0
2747,8.2,8.2,8.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.260608086,0
2748,319.0,270.0,336.0,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,12588034,0,0.788403518,2
2749,1.8,1.8,1.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.157153729,0
2750,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2751,0.0,0.0,0.0,1.7,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2752,7.8,7.8,7.8,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.605198455,1
2753,105.0,105.0,105.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.348719287,0
2754,57.6,50.0,50.0,0.0,0.0,1,0,0,WC,NOT AVAILABLE,356611,4548,0,0.662452048,1
2755,3.5,3.5,3.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.249021526,0
2756,0.0,0.0,0.0,9.9,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2757,270.0,232.0,240.0,0.0,0.0,2,0,0,NG,DFO,0,2377647,0,0.100253897,1
2758,125.3,115.0,120.0,0.0,0.0,2,0,0,NG,DFO,0,3447325,0,0.398954735,1
2759,0.0,0.0,0.0,0.0,27.4,0,0,8,RFO,DFO,0,0,0,0.0,1
2760,2.8,2.2,2.2,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,158785,0,0.924605645,0
2761,16.0,16.0,16.0,0.0,0.0,10,0,0,NG,NOT AVAILABLE,0,10410,0,0.00625,0
2762,0.0,0.0,0.0,3.5,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2763,7.0,7.0,7.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.001043705,0
2764,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2765,23.4,20.3,20.3,0.0,0.0,1,0,0,AB,WDS,0,247454,0,0.309866838,1
2766,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.244063927,0
2767,7.0,7.0,7.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.001516634,0
2768,0.0,0.0,0.0,199.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
2769,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NONE,0,0,0,0.0,0
2770,5.2,5.2,5.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.199508254,0
2771,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.257305936,0
2772,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.243607306,0
2773,6.0,6.0,6.0,0.0,0.0,6,0,0,OBG,NOT AVAILABLE,0,0,0,0.702111872,0
2774,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.14206621,0
2775,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2776,3.5,3.5,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.165035877,0
2777,29.9,29.9,29.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.336632,0
2778,24.6,21.2,21.2,0.0,0.0,11,0,0,DFO,NG,0,687,96,0.000430775,1
2779,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2780,247.3,247.3,247.3,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.447176077,0
2781,21.6,19.7,19.7,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.683859491,1
2782,3494.0,3774.5,3866.2,0.0,0.0,3,0,0,NUC,NOT AVAILABLE,0,0,0,0.870261022,1
2783,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.222962329,0
2784,0.0,0.0,0.0,0.0,3.6,0,0,3,LFG,NOT AVAILABLE,0,0,0,0.0,0
2785,3.2,3.0,3.0,0.0,0.0,2,0,0,NOT AVAILABLE,NONE,0,0,0,0.66929,0
2786,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2787,4.0,4.1,4.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.538896314,0
2788,175.0,175.0,175.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.386776908,0
2789,0.0,0.0,0.0,48.7,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2790,11.4,11.4,11.4,0.0,1.4,5,0,3,NG,DFO,0,12,417,0.001893976,1
2791,3.0,3.0,2.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.087214612,0
2792,0.0,0.0,0.0,0.0,8.8,0,0,2,DFO,NOT AVAILABLE,0,0,0,0.0,1
2793,6.2,6.0,6.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.151902588,1
2794,0.0,0.0,0.0,0.0,36.0,0,0,2,NG,NOT AVAILABLE,0,0,0,0.0,1
2795,1.5,1.5,1.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.217427702,0
2796,131.6,98.0,132.0,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,945,0.000304026,1
2797,4.9,4.9,4.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.29214425,0
2798,74.8,74.8,74.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.396849742,0
2799,2.0,2.0,2.0,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,0
2800,9.2,9.0,9.0,0.0,2.1,4,0,5,DFO,NOT AVAILABLE,0,0,10120,0.071854389,0
2801,14.2,13.6,13.6,0.0,0.0,6,0,0,NG,DFO,0,650,43,0.000763833,0
2802,0.0,0.0,0.0,60.5,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2803,0.0,0.0,0.0,0.0,231.0,0,0,3,NG,DFO,0,0,0,0.0,1
2804,9.9,9.9,9.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.238757437,0
2805,9.9,9.9,9.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.244269176,1
2806,12.6,12.0,12.0,0.0,0.0,2,0,0,NG,DFO,0,33627,346,0.035606925,1
2807,0.0,0.0,0.0,0.0,75.0,0,0,1,WND,NOT AVAILABLE,0,0,0,0.0,0
2808,0.0,0.0,0.0,75.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2809,58.0,58.0,58.0,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.666086049,0
2810,0.0,0.0,0.0,0.0,1008.0,0,0,3,NG,NOT AVAILABLE,0,0,0,0.0,0
2811,123.0,123.0,123.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.371536363,1
2812,108.0,108.0,108.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.437377389,1
2813,31.3,26.8,28.8,0.0,17.5,4,0,1,NG,LFG,0,722228,0,0.38503118,0
2814,7.1,7.1,7.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.228342659,0
2815,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.184748858,0
2816,5.5,5.5,5.5,0.0,0.6,4,0,1,DFO,NG,0,0,95,0.000518888,1
2817,19.0,19.0,19.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.2747777,0
2818,142.8,120.0,120.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.4102207,0
2819,3.9,3.9,3.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.197517855,0
2820,104.0,104.0,104.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.48231801,0
2821,20.0,19.5,14.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.00062639,0
2822,74.1,74.1,74.1,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.14276339,0
2823,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.177625571,0
2824,1175.4,1069.0,1069.0,0.0,800.0,3,0,1,NG,NOT AVAILABLE,0,0,0,0.0,3
2825,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.279604262,0
2826,0.0,0.0,0.0,80.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
2827,4.9,4.9,4.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.190522784,0
2828,350.0,320.0,320.0,0.0,0.0,2,0,0,SUB,BIT,571850,417939,0,0.282905608,1
2829,1.2,1.4,1.4,0.0,0.0,2,0,0,WND,NOT AVAILABLE,0,0,0,0.199853229,1
2830,5.3,5.3,3.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.197208581,0
2831,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.228386606,0
2832,3.0,2.8,2.8,0.0,0.0,1,0,0,NG,OBG,0,26250,0,0.61766145,0
2833,0.0,0.0,0.0,7.9,0.0,0,2,0,SUN,MWH,0,0,0,0.0,0
2834,117.6,100.0,115.2,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,915620,0,0.093706347,1
2835,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.122031963,0
2836,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.173835616,0
2837,513.3,481.3,576.0,0.0,195.5,3,0,1,NG,DFO,0,6035492,711,0.136140276,1
2838,2491.2,2220.0,2220.0,0.0,0.0,2,0,0,BIT,DFO,1684695,9926422,46948,0.274637582,1
2839,102.4,102.4,102.4,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.364518675,0
2840,357.7,303.2,335.2,0.0,0.0,5,0,0,NG,OG,0,22980256,0,0.579057781,0
2841,3.3,3.3,3.3,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.398955306,0
2842,56.0,56.0,56.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.00614196,0
2843,3.0,3.0,3.0,0.0,0.3,1,0,1,WND,NOT AVAILABLE,0,0,0,0.157267884,0
2844,203.0,192.3,205.3,88.0,0.0,3,1,0,NG,LIG,439899,19114,0,0.278995316,1
2845,1000.0,1000.0,1000.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,40119505,0,0.667881279,0
2846,460.0,456.0,512.0,0.0,0.0,4,0,0,NG,DFO,0,3715340,0,0.119338801,1
2847,217.0,185.0,205.0,0.0,0.0,5,0,0,NG,NOT AVAILABLE,0,1934227,0,0.117962483,1
2848,1.5,0.7,1.1,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.709556425,0
2849,619.0,515.0,553.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,16031361,0,0.498294,0
2850,4.3,4.3,4.3,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.27142402,1
