kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kode_kecamatan;nama_kecamatan;kode_desa_kelurahan;nama_desa_kelurahan;kemendagri_kode_kecamatan;kemendagri_nama_kecamatan;kemendagri_kode_desa_kelurahan;kemendagri_nama_desa_kelurahan;tingkat_pendidikan;tahun;id
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211030.0;TANJUNGSARI;3211030009.0;MARGAJAYA;32.11.11;TANJUNGSARI;32.11.11.2006;MARGAJAYA;TAMAT SD/SEDERAJAT;2021;14292
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211030.0;TANJUNGSARI;3211030002.0;RAHARJA;32.11.11;TANJUNGSARI;32.11.11.2007;RAHARJA;TAMAT SMP/SEDERAJAT;2021;14293
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211030.0;TANJUNGSARI;3211030027.0;CIJAMBU;32.11.11;TANJUNGSARI;32.11.11.2008;CIJAMBU;TAMAT SMP/SEDERAJAT;2021;14294
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211030.0;TANJUNGSARI;3211030018.0;PASIGARAN;32.11.11;TANJUNGSARI;32.11.11.2009;PASIGARAN;TAMAT SMP/SEDERAJAT;2021;14295
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211030.0;TANJUNGSARI;3211030008.0;GUNUNGMANIK;32.11.11;TANJUNGSARI;32.11.11.2010;GUNUNGMANIK;TAMAT SMA/SEDERAJAT;2021;14296
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211030.0;TANJUNGSARI;3211030025.0;KADAKAJAYA;32.11.11;TANJUNGSARI;32.11.11.2011;KADAKAJAYA;TAMAT SMP/SEDERAJAT;2021;14297
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211030.0;TANJUNGSARI;3211030001.0;CINANJUNG;32.11.11;TANJUNGSARI;32.11.11.2012;CINANJUNG;TAMAT SMA/SEDERAJAT;2021;14298
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211031.0;SUKASARI;3211031002.0;SUKASARI;32.11.12;SUKASARI;32.11.12.2001;SUKASARI;TAMAT SD/SEDERAJAT;2021;14299
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211031.0;SUKASARI;3211031007.0;GENTENG;32.11.12;SUKASARI;32.11.12.2002;GENTENG;TAMAT SMA/SEDERAJAT;2021;14300
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211031.0;SUKASARI;3211031006.0;BANYURESMI;32.11.12;SUKASARI;32.11.12.2003;BANYURESMI;TAMAT SD/SEDERAJAT;2021;14301
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211031.0;SUKASARI;3211031005.0;NANGGERANG;32.11.12;SUKASARI;32.11.12.2004;NANGGERANG;TAMAT SD/SEDERAJAT;2021;14302
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211031.0;SUKASARI;3211031003.0;MEKARSARI;32.11.12;SUKASARI;32.11.12.2005;MEKARSARI;TAMAT SMP/SEDERAJAT;2021;14303
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211031.0;SUKASARI;3211031004.0;SINDANGSARI;32.11.12;SUKASARI;32.11.12.2006;SINDANGSARI;TAMAT SMA/SEDERAJAT;2021;14304
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211031.0;SUKASARI;3211031001.0;SUKARAPIH;32.11.12;SUKASARI;32.11.12.2007;SUKARAPIH;TAMAT SMP/SEDERAJAT;2021;14305
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032006.0;CIGENDEL;32.11.13;PAMULIHAN;32.11.13.2001;CIGENDEL;TAMAT SMP/SEDERAJAT;2021;14306
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032005.0;CIJERUK;32.11.13;PAMULIHAN;32.11.13.2002;CIJERUK;TAMAT SD/SEDERAJAT;2021;14307
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032010.0;PAMULIHAN;32.11.13;PAMULIHAN;32.11.13.2003;PAMULIHAN;TAMAT SMP/SEDERAJAT;2021;14308
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032007.0;HAURGOMBONG;32.11.13;PAMULIHAN;32.11.13.2004;HAURGOMBONG;TAMAT SD/SEDERAJAT;2021;14309
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032002.0;CILEMBU;32.11.13;PAMULIHAN;32.11.13.2005;CILEMBU;TAMAT SD/SEDERAJAT;2021;14310
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032003.0;CIMARIAS;32.11.13;PAMULIHAN;32.11.13.2006;CIMARIAS;TAMAT SMP/SEDERAJAT;2021;14311
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032004.0;CINANGGERANG;32.11.13;PAMULIHAN;32.11.13.2007;CINANGGERANG;TAMAT SMA/SEDERAJAT;2021;14312
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032001.0;MEKARBAKTI;32.11.13;PAMULIHAN;32.11.13.2008;MEKARBAKTI;TAMAT SD/SEDERAJAT;2021;14313
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032011.0;SUKAWANGI;32.11.13;PAMULIHAN;32.11.13.2009;SUKAWANGI;TAMAT SMP/SEDERAJAT;2021;14314
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032008.0;CIPTASARI;32.11.13;PAMULIHAN;32.11.13.2010;CIPTASARI;TAMAT SMA/SEDERAJAT;2021;14315
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211032.0;PAMULIHAN;3211032009.0;CITALI;32.11.13;PAMULIHAN;32.11.13.2011;CITALI;TAMAT SMP/SEDERAJAT;2021;14316
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020008.0;CIMANGGUNG;32.11.14;CIMANGGUNG;32.11.14.2001;CIMANGGUNG;TAMAT SMP/SEDERAJAT;2021;14317
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020007.0;SINDANGPAKUON;32.11.14;CIMANGGUNG;32.11.14.2002;SINDANGPAKUON;TAMAT SMA/SEDERAJAT;2021;14318
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020009.0;TEGALMANGGUNG;32.11.14;CIMANGGUNG;32.11.14.2003;TEGALMANGGUNG;TIDAK SEKOLAH;2021;14319
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020010.0;SINDULANG;32.11.14;CIMANGGUNG;32.11.14.2004;SINDULANG;TAMAT SARJANA/D1/D3/SEDERAJAT;2021;14320
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020006.0;SINDANGGALIH;32.11.14;CIMANGGUNG;32.11.14.2005;SINDANGGALIH;TAMAT SD/SEDERAJAT;2021;14321
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020002.0;SAWAHDADAP;32.11.14;CIMANGGUNG;32.11.14.2006;SAWAHDADAP;TAMAT SMP/SEDERAJAT;2021;14322
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020005.0;CIKAHURIPAN;32.11.14;CIMANGGUNG;32.11.14.2007;CIKAHURIPAN;TAMAT SD/SEDERAJAT;2021;14323
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020003.0;SUKADANA;32.11.14;CIMANGGUNG;32.11.14.2008;SUKADANA;TAMAT SMP/SEDERAJAT;2021;14324
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020001.0;MANGUNARGA;32.11.14;CIMANGGUNG;32.11.14.2009;MANGUNARGA;TAMAT SMA/SEDERAJAT;2021;14325
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020004.0;CIHANJUANG;32.11.14;CIMANGGUNG;32.11.14.2010;CIHANJUANG;TAMAT SMP/SEDERAJAT;2021;14326
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211020.0;CIMANGGUNG;3211020011.0;PASIRNANJUNG;32.11.14;CIMANGGUNG;32.11.14.2011;PASIRNANJUNG;TAMAT SMA/SEDERAJAT;2021;14327
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010009.0;CIKERUH;32.11.15;JATINANGOR;32.11.15.2001;CIKERUH;TAMAT SMA/SEDERAJAT;2021;14328
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010008.0;HEGARMANAH;32.11.15;JATINANGOR;32.11.15.2002;HEGARMANAH;TAMAT SMA/SEDERAJAT;2021;14329
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010010.0;CIBEUSI;32.11.15;JATINANGOR;32.11.15.2003;CIBEUSI;TAMAT SD/SEDERAJAT;2021;14330
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010001.0;CIPACING;32.11.15;JATINANGOR;32.11.15.2004;CIPACING;TAMAT SMA/SEDERAJAT;2021;14331
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010002.0;SAYANG;32.11.15;JATINANGOR;32.11.15.2005;SAYANG;TAMAT SMA/SEDERAJAT;2021;14332
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010003.0;MEKARGALIH;32.11.15;JATINANGOR;32.11.15.2006;MEKARGALIH;TAMAT SD/SEDERAJAT;2021;14333
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010004.0;CINTAMULYA;32.11.15;JATINANGOR;32.11.15.2007;CINTAMULYA;TAMAT SMA/SEDERAJAT;2021;14334
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010006.0;JATIMUKTI;32.11.15;JATINANGOR;32.11.15.2008;JATIMUKTI;TAMAT SMA/SEDERAJAT;2021;14335
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010005.0;CISEMPUR;32.11.15;JATINANGOR;32.11.15.2009;CISEMPUR;TAMAT SMA/SEDERAJAT;2021;14336
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010007.0;JATIROKE;32.11.15;JATINANGOR;32.11.15.2010;JATIROKE;TAMAT SD/SEDERAJAT;2021;14337
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010011.0;CILELES;32.11.15;JATINANGOR;32.11.15.2011;CILELES;TAMAT SMA/SEDERAJAT;2021;14338
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211010.0;JATINANGOR;3211010012.0;CILAYUNG;32.11.15;JATINANGOR;32.11.15.2012;CILAYUNG;TAMAT SMP/SEDERAJAT;2021;14339
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040011.0;NAGARAWANGI;32.11.16;RANCAKALONG;32.11.16.2001;NAGARAWANGI;TAMAT SD/SEDERAJAT;2021;14340
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040012.0;CIBUNAR;32.11.16;RANCAKALONG;32.11.16.2002;CIBUNAR;TAMAT SD/SEDERAJAT;2021;14341
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040013.0;PANGADEGAN;32.11.16;RANCAKALONG;32.11.16.2003;PANGADEGAN;TAMAT SD/SEDERAJAT;2021;14342
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040010.0;SUKAHAYU;32.11.16;RANCAKALONG;32.11.16.2004;SUKAHAYU;TAMAT SD/SEDERAJAT;2021;14343
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040009.0;SUKAMAJU;32.11.16;RANCAKALONG;32.11.16.2005;SUKAMAJU;TAMAT SD/SEDERAJAT;2021;14344
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040008.0;PAMEKARAN;32.11.16;RANCAKALONG;32.11.16.2006;PAMEKARAN;TAMAT SD/SEDERAJAT;2021;14345
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040007.0;RANCAKALONG;32.11.16;RANCAKALONG;32.11.16.2007;RANCAKALONG;TAMAT SD/SEDERAJAT;2021;14346
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040002.0;SUKASIRNARASA;32.11.16;RANCAKALONG;32.11.16.2008;SUKASIRNARASA;TAMAT SD/SEDERAJAT;2021;14347
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040014.0;CIBUNGUR;32.11.16;RANCAKALONG;32.11.16.2009;CIBUNGUR;TAMAT SD/SEDERAJAT;2021;14348
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211040.0;RANCAKALONG;3211040006.0;PASIRBIRU;32.11.16;RANCAKALONG;32.11.16.2010;PASIRBIRU;TAMAT SD/SEDERAJAT;2021;14349
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050009.0;SUKAGALIH;32.11.17;SUMEDANG SELATAN;32.11.17.2005;SUKAGALIH;TAMAT SMA/SEDERAJAT;2021;14350
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050008.0;BAGINDA;32.11.17;SUMEDANG SELATAN;32.11.17.2006;BAGINDA;TIDAK SEKOLAH;2021;14351
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050003.0;CIPANCAR;32.11.17;SUMEDANG SELATAN;32.11.17.2007;CIPANCAR;TAMAT SD/SEDERAJAT;2021;14352
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050004.0;CITENGAH;32.11.17;SUMEDANG SELATAN;32.11.17.2008;CITENGAH;TAMAT SD/SEDERAJAT;2021;14353
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050007.0;GUNASARI;32.11.17;SUMEDANG SELATAN;32.11.17.2009;GUNASARI;TAMAT SMP/SEDERAJAT;2021;14354
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050001.0;SUKAJAYA;32.11.17;SUMEDANG SELATAN;32.11.17.2010;SUKAJAYA;TIDAK SEKOLAH;2021;14355
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050002.0;MARGAMEKAR;32.11.17;SUMEDANG SELATAN;32.11.17.2011;MARGAMEKAR;TAMAT SMA/SEDERAJAT;2021;14356
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050014.0;CIHERANG;32.11.17;SUMEDANG SELATAN;32.11.17.2012;CIHERANG;TAMAT SMA/SEDERAJAT;2021;14357
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050016.0;MARGALAKSANA;32.11.17;SUMEDANG SELATAN;32.11.17.2013;MARGALAKSANA;TAMAT SD/SEDERAJAT;2021;14358
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211050.0;SUMEDANG SELATAN;3211050015.0;MEKAR RAHAYU;32.11.17;SUMEDANG SELATAN;32.11.17.2014;MEKAR RAHAYU;TAMAT SD/SEDERAJAT;2021;14359
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060004.0;PADASUKA;32.11.18;SUMEDANG UTARA;32.11.18.2004;PADASUKA;TAMAT SMA/SEDERAJAT;2021;14360
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060003.0;MULYASARI;32.11.18;SUMEDANG UTARA;32.11.18.2005;MULYASARI;TAMAT SMA/SEDERAJAT;2021;14361
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060002.0;GIRIMUKTI;32.11.18;SUMEDANG UTARA;32.11.18.2006;GIRIMUKTI;TAMAT SMA/SEDERAJAT;2021;14362
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060006.0;MEKARJAYA;32.11.18;SUMEDANG UTARA;32.11.18.2007;MEKARJAYA;TAMAT SD/SEDERAJAT;2021;14363
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060005.0;MARGAMUKTI;32.11.18;SUMEDANG UTARA;32.11.18.2008;MARGAMUKTI;TAMAT SMA/SEDERAJAT;2021;14364
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060001.0;SIRNAMULYA;32.11.18;SUMEDANG UTARA;32.11.18.2009;SIRNAMULYA;TAMAT SMA/SEDERAJAT;2021;14365
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060009.0;KEBONJATI;32.11.18;SUMEDANG UTARA;32.11.18.2010;KEBONJATI;TAMAT SMA/SEDERAJAT;2021;14366
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060008.0;JATIHURIP;32.11.18;SUMEDANG UTARA;32.11.18.2011;JATIHURIP;TAMAT SMA/SEDERAJAT;2021;14367
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060007.0;JATIMULYA;32.11.18;SUMEDANG UTARA;32.11.18.2012;JATIMULYA;TAMAT SMA/SEDERAJAT;2021;14368
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211060.0;SUMEDANG UTARA;3211060013.0;RANCAMULYA;32.11.18;SUMEDANG UTARA;32.11.18.2013;RANCAMULYA;TAMAT SMA/SEDERAJAT;2021;14369
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061006.0;GANEAS;32.11.19;GANEAS;32.11.19.2001;GANEAS;TAMAT SD/SEDERAJAT;2021;14370
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061003.0;DAYEUHLUHUR;32.11.19;GANEAS;32.11.19.2002;DAYEUHLUHUR;TAMAT SMP/SEDERAJAT;2021;14371
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061004.0;CIKONENG;32.11.19;GANEAS;32.11.19.2003;CIKONENG;TAMAT SD/SEDERAJAT;2021;14372
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061007.0;SUKALUYU;32.11.19;GANEAS;32.11.19.2004;SUKALUYU;TAMAT SD/SEDERAJAT;2021;14373
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061005.0;SUKAWENING;32.11.19;GANEAS;32.11.19.2005;SUKAWENING;TAMAT SD/SEDERAJAT;2021;14374
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061002.0;TANJUNGHURIP;32.11.19;GANEAS;32.11.19.2006;TANJUNGHURIP;TAMAT SMP/SEDERAJAT;2021;14375
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061001.0;CIKONDANG;32.11.19;GANEAS;32.11.19.2007;CIKONDANG;TAMAT SD/SEDERAJAT;2021;14376
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211061.0;GANEAS;3211061008.0;CIKONENGKULON;32.11.19;GANEAS;32.11.19.2008;CIKONENGKULON;TAMAT SMA/SEDERAJAT;2021;14377
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170009.0;SUKAMANTRI;32.11.20;TANJUNGKERTA;32.11.20.2001;SUKAMANTRI;TAMAT SMA/SEDERAJAT;2021;14378
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170006.0;CIPANAS;32.11.20;TANJUNGKERTA;32.11.20.2002;CIPANAS;TAMAT SMA/SEDERAJAT;2021;14379
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170005.0;GUNTURMEKAR;32.11.20;TANJUNGKERTA;32.11.20.2003;GUNTURMEKAR;TAMAT SMA/SEDERAJAT;2021;14380
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170008.0;MULYAMEKAR;32.11.20;TANJUNGKERTA;32.11.20.2004;MULYAMEKAR;TAMAT SMP/SEDERAJAT;2021;14381
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170007.0;BANYUASIH;32.11.20;TANJUNGKERTA;32.11.20.2005;BANYUASIH;TAMAT SD/SEDERAJAT;2021;14382
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170017.0;KERTAMEKAR;32.11.20;TANJUNGKERTA;32.11.20.2006;KERTAMEKAR;TAMAT SD/SEDERAJAT;2021;14383
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170016.0;KERTAHARJA;32.11.20;TANJUNGKERTA;32.11.20.2007;KERTAHARJA;TAMAT SD/SEDERAJAT;2021;14384
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170004.0;CIGENTUR;32.11.20;TANJUNGKERTA;32.11.20.2008;CIGENTUR;TAMAT SD/SEDERAJAT;2021;14385
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170003.0;TANJUNGMEKAR;32.11.20;TANJUNGKERTA;32.11.20.2009;TANJUNGMEKAR;TAMAT SD/SEDERAJAT;2021;14386
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170018.0;TANJUNGMULYA;32.11.20;TANJUNGKERTA;32.11.20.2010;TANJUNGMULYA;TAMAT SD/SEDERAJAT;2021;14387
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170019.0;BOROS;32.11.20;TANJUNGKERTA;32.11.20.2011;BOROS;TAMAT SMA/SEDERAJAT;2021;14388
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211170.0;TANJUNGKERTA;3211170020.0;AWILEGA;32.11.20;TANJUNGKERTA;32.11.20.2012;AWILEGA;TAMAT SMA/SEDERAJAT;2021;14389
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171004.0;CIKARAMAS;32.11.21;TANJUNGMEDAR;32.11.21.2001;CIKARAMAS;TAMAT SMP/SEDERAJAT;2021;14390
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171001.0;WARGALUYU;32.11.21;TANJUNGMEDAR;32.11.21.2002;WARGALUYU;TAMAT SMP/SEDERAJAT;2021;14391
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171008.0;JINGKANG;32.11.21;TANJUNGMEDAR;32.11.21.2003;JINGKANG;TAMAT SD/SEDERAJAT;2021;14392
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171007.0;KAMAL;32.11.21;TANJUNGMEDAR;32.11.21.2004;KAMAL;TAMAT SMA/SEDERAJAT;2021;14393
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171005.0;KERTAMUKTI;32.11.21;TANJUNGMEDAR;32.11.21.2005;KERTAMUKTI;TAMAT SD/SEDERAJAT;2021;14394
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171002.0;TANJUNGWANGI;32.11.21;TANJUNGMEDAR;32.11.21.2006;TANJUNGWANGI;TAMAT SD/SEDERAJAT;2021;14395
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171003.0;SUKAMUKTI;32.11.21;TANJUNGMEDAR;32.11.21.2007;SUKAMUKTI;TAMAT SMP/SEDERAJAT;2021;14396
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171006.0;SUKATANI;32.11.21;TANJUNGMEDAR;32.11.21.2008;SUKATANI;TAMAT SD/SEDERAJAT;2021;14397
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211171.0;TANJUNGMEDAR;3211171009.0;TANJUNG MEDAR;32.11.21;TANJUNGMEDAR;32.11.21.2009;TANJUNG MEDAR;TAMAT SD/SEDERAJAT;2021;14398
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160014.0;CIMALAKA;32.11.22;CIMALAKA;32.11.22.2001;CIMALAKA;TAMAT SMA/SEDERAJAT;2021;14399
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160016.0;GALUDRA;32.11.22;CIMALAKA;32.11.22.2002;GALUDRA;TAMAT SMA/SEDERAJAT;2021;14400
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160012.0;CIBEUREUM KULON;32.11.22;CIMALAKA;32.11.22.2003;CIBEUREUM KULON;TAMAT SD/SEDERAJAT;2021;14401
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160020.0;NALUK;32.11.22;CIMALAKA;32.11.22.2004;NALUK;TAMAT SMP/SEDERAJAT;2021;14402
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160019.0;NYALINDUNG;32.11.22;CIMALAKA;32.11.22.2005;NYALINDUNG;TAMAT SMP/SEDERAJAT;2021;14403
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160018.0;TRUNAMANGGALA;32.11.22;CIMALAKA;32.11.22.2006;TRUNAMANGGALA;TAMAT SMP/SEDERAJAT;2021;14404
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160017.0;CIKOLE;32.11.22;CIMALAKA;32.11.22.2007;CIKOLE;TAMAT SMP/SEDERAJAT;2021;14405
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160011.0;CIBEUREUM WETAN;32.11.22;CIMALAKA;32.11.22.2008;CIBEUREUM WETAN;TAMAT SMP/SEDERAJAT;2021;14406
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160013.0;MANDALAHERANG;32.11.22;CIMALAKA;32.11.22.2009;MANDALAHERANG;TAMAT SMA/SEDERAJAT;2021;14407
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160022.0;LICIN;32.11.22;CIMALAKA;32.11.22.2010;LICIN;TAMAT SMA/SEDERAJAT;2021;14408
32;JAWA BARAT;3211;KABUPATEN SUMEDANG;3211160.0;CIMALAKA;3211160021.0;CITIMUN;32.11.22;CIMALAKA;32.11.22.2011;CITIMUN;TAMAT SMP/SEDERAJAT;2021;14409
