,OPER_CAP,SUMMER_CAP,WINTER_CAP,PLAN_CAP,RETIRE_CAP,GEN_UNITS,PLAN_UNIT,RETIR_UNIT,PRIM_FUEL,SEC_FUEL,COAL_USED,NGAS_USED,OIL_USED,CAP_FACTOR,LINES,NET_GEN
5867,0.0,0.0,0.0,1.0,0.0,0,1,0,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
5868,5.0,4.5,4.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.404642314,0,15951.0
5869,22.5,15.0,18.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,3340,0,0.001187215,1,156.0
5870,22.5,15.0,18.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,3682,0,0.001757991,1,231.0
5871,22.5,15.0,18.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,2700,0,0.001012177,1,133.0
5872,54.9,54.0,54.0,0.0,0.0,9,0,0,NG,NOT AVAILABLE,0,1397163,0,0.330534416,1,156356.0
5873,483.7,390.0,405.0,0.0,0.0,1,0,0,SUB,NOT AVAILABLE,1664325,0,9870,0.750950702,2,2565547.979
5874,194.0,122.5,126.6,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,1770312,0,0.194167366,1,208361.0
5875,2.5,2.5,2.5,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.490502283,1,10742.0
5876,40.0,36.5,36.5,0.0,0.0,3,0,0,WDS,NOT AVAILABLE,0,0,0,0.508807156,0,162686.0
5877,2.6,2.6,2.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.57125922,1,13011.0
5878,3.7,3.7,3.7,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.247747748,0,8030.0
5879,1.3,1.3,1.3,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.130400421,1,1485.0
5880,1.7,0.8,0.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.648544521,0,4545.0
5881,3.9,4.3,4.3,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.577762823,1,21763.17
5882,3.0,3.0,3.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.290525114,0,7635.0
5883,3.3,3.3,3.3,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.297114985,0,8589.0
5884,30.4,27.2,32.1,0.0,0.0,3,0,0,NG,DFO,0,182114,0,0.067695743,1,16130.0
5885,0.0,0.0,0.0,0.0,3.4,0,0,3,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
5886,4.4,4.4,4.3,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.191988377,1,7400.0
5887,15.0,16.0,16.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.425777683,1,59677.0
5888,1.8,1.5,1.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.64086758,0,8421.0
5889,13.8,13.8,13.8,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.241124016,1,29149.0
5890,15.0,17.2,17.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.462607518,1,69702.0
5891,173.2,173.2,173.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.195676732,1,296887.0
5892,45.0,51.6,51.6,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.286542954,1,129522.0
5893,4.5,5.2,4.1,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.180694591,1,8231.0
5894,8.1,9.3,9.3,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.567940787,0,46269.0
5895,94.5,94.5,94.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.243499795,2,201574.0
5896,5.6,5.6,5.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.338796477,1,16620.0
5897,176.4,176.4,176.4,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.490709031,3,758275.0
5898,428.0,428.0,428.0,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.175751344,2,658941.0
5899,268.8,278.2,278.2,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.375040623,2,913986.0
5900,66.8,66.8,66.8,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.344972726,2,201867.0
5901,36.0,36.6,36.6,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.465990468,1,149404.0
5902,51.6,51.6,51.6,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.312389384,2,141205.0
5903,3.0,3.0,3.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.761986301,1,20025.0
5904,10.0,11.2,11.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.579562133,1,56862.0
5905,28.0,35.0,35.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.435645793,1,133569.0
5906,40.0,40.0,40.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.359771689,1,126064.0
5907,3.3,3.3,3.3,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.301957936,0,8729.0
5908,27.7,27.7,27.7,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.164647314,1,39952.0
5909,49.8,57.6,57.6,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.73106529,0,368878.0
5910,151.8,151.8,151.8,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.378404353,1,503190.0
5911,41.4,41.4,41.4,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.255296914,1,92587.0
5912,18.0,18.0,18.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.578925672,1,91285.0
5913,1.2,1.2,1.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.409341705,1,4303.0
5914,11.4,11.4,10.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.171052632,1,17082.0
5915,4.5,4.5,4.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.432572298,1,17052.0
5916,0.0,0.0,0.0,0.0,16.3,0,0,1,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
5917,24.8,24.8,24.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.171274304,1,37209.0
5918,1.8,1.8,1.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.337772704,1,5326.0
5919,5.4,5.4,5.4,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.358828006,0,16974.0
5920,1.5,1.5,1.5,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,1,0.0
5921,5.0,3.3,1.1,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.411685347,1,11901.0
5922,12.0,11.4,11.4,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.642013138,1,64114.0
5923,629.4,503.2,503.2,0.0,0.0,19,0,0,WAT,NOT AVAILABLE,0,0,0,0.51218208,2,2257715.0
5924,59.2,62.1,62.1,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.600158825,1,326484.0
5925,0.0,0.0,0.0,0.0,47.8,0,0,26,DFO,NOT AVAILABLE,0,0,0,0.0,0,0.0
5926,4.3,4.2,4.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.258045227,0,9494.0
5927,7.5,7.5,7.5,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.0,0,0.0
5928,7.5,7.8,7.3,0.0,0.0,1,0,0,WDS,NG,0,0,0,0.0,0,0.0
5929,61.1,55.0,55.0,0.0,0.0,3,0,0,NG,DFO,0,156819,60,0.021527605,1,10372.0
5930,5.6,5.5,5.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.295786633,1,14251.0
5931,1.0,1.0,1.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.096461187,0,845.0
5932,1.5,1.1,1.1,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,1,0.0
5933,207.3,208.0,208.0,0.0,0.0,2,0,0,NG,SUB,487764,140924,0,0.406109502,1,739964.002
5934,26.6,28.0,28.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.251830561,0,61769.0
5935,554.3,460.0,480.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,17285372,0,0.658580504,3,2653816.0
5936,282.6,268.0,272.0,0.0,0.0,3,0,0,SUB,NG,747229,65609,4109,0.530467936,2,1245368.965
5937,46.1,38.0,40.5,0.0,0.0,1,0,0,WC,NOT AVAILABLE,252736,0,1011,0.904373943,1,301047.998
5938,12.0,12.4,12.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.277940418,1,30191.0
5939,13.1,11.5,11.5,0.0,0.0,1,0,0,MSW,NG,0,24,0,0.655102243,1,65995.0
5940,0.0,0.0,0.0,0.0,4.8,0,0,7,NG,OIL,0,0,0,0.00778,1,307.0
5941,1.8,1.8,1.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.772006596,0,12173.0
5942,5.5,5.5,5.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.178268991,1,8589.0
5943,7.8,7.8,7.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.199976584,1,13664.0
5944,2.0,2.0,2.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.251312785,0,4403.0
5945,1.6,1.6,2.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.318921233,1,4470.0
5946,5.9,4.5,5.9,0.0,0.0,3,0,0,NG,WH,0,458643,0,0.772066971,0,30434.88
5947,774.0,840.0,840.0,0.0,0.0,10,0,0,WAT,NOT AVAILABLE,0,0,0,0.501064362,3,3687032.0
5948,3.6,2.2,1.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.536581569,0,10341.0
5949,29.7,29.7,29.7,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.248385683,1,64623.0
5950,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.137671233,0,1206.0
5951,15.9,8.0,15.5,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.0,1,0.0
5952,12.0,7.0,10.7,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.694227006,0,42570.0
5953,114.3,103.8,106.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.046551808,1,42329.0
5954,25.0,25.0,25.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.262689498,1,57529.0
5955,38.1,20.1,38.1,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.285831118,1,50328.0
5956,8.0,7.5,7.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.68281583,1,44861.0
5957,4.8,4.8,4.8,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.321370814,0,13513.0
5958,7.4,5.9,5.9,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.569073601,1,29412.0
5959,1.8,0.3,1.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,2.731354642,0,7178.0
5960,4.1,3.9,4.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.295984077,0,10112.0
5961,1.2,0.6,1.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.669520548,0,3519.0
5962,176.9,176.9,176.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.208191043,1,322622.0
5963,228.0,234.0,252.0,0.0,0.0,6,0,0,NG,NOT AVAILABLE,0,508915,0,0.022818366,3,46774.0
5964,4.1,4.0,4.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.373287671,0,13080.0
5965,689.4,615.0,648.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,29801774,0,0.797836433,3,4298264.0
5966,7.6,7.6,7.6,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.339987383,1,22635.0
5967,1.2,1.0,1.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.572031963,0,5011.0
5968,1.5,1.0,1.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.450472603,1,3946.14
5969,14.1,14.1,14.1,0.0,0.0,9,0,0,NG,DFO,0,208378,0,0.166925742,1,20618.0
5970,621.2,464.0,486.0,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,20304928,0,0.704276393,4,2862630.0
5971,15.1,14.3,14.3,0.9,0.9,8,1,1,NG,DFO,0,29134,35,0.022735256,1,2848.0
5972,8.0,8.0,8.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.666695205,0,46722.0
5973,1.6,1.6,1.6,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.671589612,0,9413.0
5974,23.4,23.4,23.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.637527807,1,130683.0
5975,3.0,3.0,3.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.327321157,0,8602.0
5976,8.0,8.0,8.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.722003425,1,50598.0
5977,92.4,110.4,60.9,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.395548979,1,382537.0
5978,60.0,71.9,70.6,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.38887407,4,244930.0
5979,2.5,2.1,2.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.938899761,1,17272.0
5980,13.5,15.3,14.3,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.728646253,1,97659.0
5981,11.5,12.8,12.4,3.2,3.2,1,1,1,WAT,NOT AVAILABLE,0,0,0,0.196231093,1,22003.0
5982,5.0,5.4,5.4,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,64,0.000697615,0,33.0
5983,25.0,29.4,24.8,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.521576896,2,134329.0
5984,6.8,6.4,6.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,1.015856878,1,56953.0
5985,18.0,18.2,19.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.678245271,2,108134.0
5986,8.3,8.1,8.1,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.716683579,1,50853.0
5987,190.0,219.8,219.9,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.567672562,2,1093024.0
5988,16.5,17.2,18.6,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.717678135,2,108134.0
5989,59.5,61.1,36.9,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.293741452,1,157221.0
5990,270.9,251.4,299.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,3150362,0,0.13384181,3,294755.0
5991,318.5,299.7,319.9,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,10570489,0,0.571890003,2,1501424.0
5992,2.0,2.0,2.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.786872146,0,13786.0
5993,2.8,2.2,2.2,0.0,0.0,4,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,0,0.0
5994,4.6,4.6,4.6,0.0,0.0,2,0,0,OBG,NOT AVAILABLE,0,0,0,0.37152571,0,14971.0
5995,1.3,1.3,1.2,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.344748858,0,3926.0
5996,0.0,0.0,0.0,3.0,583.9,0,3,3,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,1,0.0
5997,8.0,7.5,7.5,0.0,0.0,4,0,0,SUB,NG,0,0,0,0.151445967,1,9950.0
5998,5.6,5.1,5.1,0.0,0.0,5,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,1,0.0
5999,70.0,70.0,70.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.269487932,1,165250.0
6000,1.4,1.4,0.4,0.0,0.0,2,0,0,WAT,DFO,0,0,0,0.299494455,1,3673.0
6001,45.0,47.0,47.0,0.0,0.0,2,0,0,NG,BLQ,0,2391812,0,0.536789573,1,221007.003
6002,6.6,6.2,3.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.306488437,1,16646.0
6003,1640.0,1800.0,1800.0,840.0,840.0,2,2,2,BIT,NG,3343261,0,38107,0.479569,2,7561843.989
6004,50.0,50.0,50.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.281885845,1,123466.0
6005,1.5,1.5,1.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.746803653,1,9813.0
6006,1.0,1.0,1.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.417579909,0,3658.0
6007,9.0,8.7,8.4,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.363971553,1,27739.0
6008,300.0,264.0,320.0,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,3165620,0,0.143894424,2,332776.0
6009,1.6,1.2,0.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.194920091,0,2049.0
6010,9.0,9.0,9.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.60673516,1,47835.0
6011,23.3,23.6,27.5,0.0,0.0,1,0,0,NG,DFO,0,5917,0,0.001141553,1,236.0
6012,83.7,74.9,84.1,0.0,0.0,2,0,0,NG,DFO,0,26262,1192,0.002252623,2,1478.0
6013,68.6,71.3,62.2,0.0,0.0,3,0,0,LIG,NG,261026,33611,0,0.421812452,1,263458.996
6014,1.4,1.4,1.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.07322244,0,898.0
6015,3.3,3.3,3.3,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.78362391,0,22653.0
6016,1.2,1.2,1.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.561834094,0,5906.0
6017,0.0,0.0,0.0,0.0,7.2,0,0,4,NG,DFO,0,0,0,0.0,0,0.0
6018,4.8,4.8,4.8,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.186001712,0,7821.0
6019,10.0,9.0,9.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.916590563,0,72264.0
6020,0.0,0.0,0.0,0.0,3.0,0,0,5,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
6021,2.7,2.7,2.7,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,300,0.00617284,0,146.0
6022,2.0,2.0,2.0,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,296,0.008447489,0,148.0
6023,1.8,1.8,1.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.426052765,0,6718.0
6024,4.3,2.9,2.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.86120296,1,21878.0
6025,7.0,6.7,6.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.380222177,1,22316.0
6026,6.7,7.1,7.1,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.637484726,1,39649.0
6027,0.0,0.0,0.0,0.0,7.5,0,0,1,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
6028,30.0,27.9,27.9,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.209791984,2,51274.0
6029,1.7,1.4,1.4,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.382827789,0,4695.0
6030,26.0,31.0,31.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.131908234,1,35821.0
6031,2.8,2.8,2.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.685420744,1,16812.0
6032,3.2,3.0,3.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
6033,32.0,32.0,32.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.408379709,1,114477.0
6034,11.0,10.4,10.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.22952889,2,20911.0
6035,0.0,0.0,0.0,0.0,6.0,0,0,1,WAT,NOT AVAILABLE,0,0,0,0.0,1,0.0
6036,32.0,36.0,36.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.603484906,2,190315.0
6037,3.8,4.6,4.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.211212031,1,8511.0
6038,1.0,0.9,0.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.230466768,1,1817.0
6039,7.2,7.7,7.7,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.350234241,1,23624.0
6040,11.0,11.6,11.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.374950795,1,38101.0
6041,18.0,18.0,18.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.293448757,1,46271.0
6042,1.1,1.1,1.1,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.28486924,0,2745.0
6043,42.6,45.0,45.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.490502283,1,193356.0
6044,30.0,30.0,30.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.343173516,1,90186.0
6045,2.0,1.2,1.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.639174277,1,6719.0
6046,188.6,172.0,172.0,0.0,0.0,2,0,0,BIT,DFO,605826,0,1885,0.85433,2,1287239.997
6047,0.0,0.0,0.0,0.0,13.7,0,0,2,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
6048,134.0,163.6,163.6,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.258191128,1,370023.0
6049,240.0,263.7,263.7,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.159775793,3,369084.0
6050,402.3,332.0,335.0,0.0,0.0,1,0,0,SUB,DFO,1475223,0,5676,0.636405544,1,1850870.971
6051,922.2,745.0,755.0,0.0,0.0,4,0,0,RC,DFO,3181134,0,13962,0.718086946,5,4686379.027
6052,832.0,687.0,687.0,0.0,0.0,3,0,0,SUB,NG,1574451,294181,0,0.472019504,3,2840670.017
6053,1.1,1.0,1.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.177968037,1,1559.0
6054,4.1,4.6,4.6,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.675104229,1,27204.0
6055,649.0,524.0,555.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,20702053,0,0.635591167,3,2917516.0
6056,110.4,100.5,100.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.111496172,1,98159.0
6057,103.4,94.0,94.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.058249539,1,47965.0
6058,1037.3,909.0,909.0,0.0,0.0,2,0,0,BIT,DFO,2270350,0,6425,0.61504752,3,4897524.993
6059,115.8,99.0,99.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.308482081,1,267528.0
6060,165.6,138.0,138.0,0.0,0.0,2,0,0,WND,NOT AVAILABLE,0,0,0,0.316792403,1,382964.0
6061,35.2,28.8,28.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.2980879,1,75204.0
6062,146.2,118.5,118.5,0.0,0.0,2,0,0,WND,NOT AVAILABLE,0,0,0,0.371792575,1,385943.0
6063,111.0,111.0,111.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.395772142,1,384833.0
6064,61.5,16.3,20.3,0.0,0.0,1,0,0,BLQ,NG,0,1665908,0,0.70296,1,61579.0
6065,122.1,99.0,99.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.271622619,1,235562.0
6066,0.0,0.0,0.0,0.0,655.2,0,0,3,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,3,0.0
6067,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.187728311,0,3289.0
6068,955.6,952.8,952.8,0.0,0.0,10,0,0,WAT,NOT AVAILABLE,0,0,0,0.477903387,3,3988834.0
6069,6.6,6.6,6.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.341030165,1,19717.0
6070,0.0,0.0,0.0,0.0,32.0,0,0,20,DFO,NOT AVAILABLE,0,0,0,0.0,0,0.0
6071,1098.0,1098.0,1098.0,122.0,122.0,9,1,1,WAT,NOT AVAILABLE,0,0,0,0.442066522,3,4252008.0
6072,0.0,0.0,0.0,0.0,9.0,0,0,2,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
6073,9.7,9.2,9.2,0.0,0.0,4,0,0,NG,DFO,0,330,5,7.44491e-05,1,6.0
6074,90.0,90.0,90.0,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.584491375,1,460813.0
6075,114.0,114.0,114.0,0.0,0.0,20,0,0,NG,NOT AVAILABLE,0,35815,0,0.003946367,2,3941.0
6076,117.6,116.2,116.2,0.0,0.0,14,0,0,NG,NOT AVAILABLE,0,55440,0,0.006300152,1,6413.0
6077,6.2,6.2,6.2,0.0,0.0,2,0,0,WND,NOT AVAILABLE,0,0,0,0.286014141,1,15534.0
6078,5.2,5.2,5.2,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.0,1,0.0
6079,19.2,23.9,23.9,18.0,18.0,1,2,2,WAT,NOT AVAILABLE,0,0,0,0.382783095,2,80141.0
6080,40.8,58.0,58.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.26127972,1,132751.0
6081,372.5,353.0,353.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.281610656,3,870819.0
6082,109.8,110.0,110.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.397297634,2,382836.0
6083,11.8,13.5,13.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.180221546,1,21313.0
6084,642.2,585.0,585.0,0.0,0.0,1,0,0,SUB,NOT AVAILABLE,1499340,0,8940,0.502271782,2,2573941.974
6085,15.4,18.3,18.3,0.0,0.0,13,0,0,WAT,NOT AVAILABLE,0,0,0,0.824812236,1,132224.0
6086,296.0,221.0,270.9,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,12219049,0,0.913934172,1,1769340.0
6087,449.7,449.7,449.7,0.0,0.0,3,0,0,WND,NOT AVAILABLE,0,0,0,0.249573536,1,983163.0
6088,500.0,416.3,470.5,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,19919130,0,0.819794021,0,2989615.0
6089,1.7,1.7,1.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.133225893,0,1984.0
